Word,PoS,KM_Count,Value,Elo,RW,Best,Worst,Unchosen,BestWorst,ABW,David,ValueLogit,RWLogit,BestWorstLogit,N
undressed,adj,0.366,0.599300318,117.0684903,0.594209125,21,6,14,55.37804878,0.767255153,2600,0.402550614,0.38139338,55.37804878,41
glossy,adj,0.293,0.596603026,139.8516176,0.594922459,16,4,21,44.40243902,0.602996084,24700,0.391330818,0.384352569,44.40243902,41
ascending,adj,0.317,0.593026171,201.3392315,0.592782664,20,7,14,48.06097561,0.656779536,12200,0.376489652,0.375480791,48.06097561,41
pristine,adj,0.268,0.587533954,165.6473417,0.588357605,18,7,16,40.74390244,0.550046337,40900,0.353780148,0.357179938,40.74390244,41
domesticated,adj,0.268,0.57775539,111.4186529,0.571781309,14,3,24,40.74390244,0.550046337,28100,0.313565788,0.289122568,40.74390244,41
luminous,adj,0.146,0.556128761,89.04783416,0.56306088,10,4,27,22.45121951,0.29479954,15900,0.225465336,0.253593886,22.45121951,41
inaugural,adj,0.146,0.554388241,86.37331733,0.557625669,11,5,25,22.45121951,0.29479954,3900,0.218417158,0.231531466,22.45121951,41
gray,adj,0.122,0.545402868,95.67371967,0.540220124,12,7,22,18.79268293,0.245122458,28900,0.182113126,0.161228848,18.79268293,41
penal,adj,0.098,0.537023173,68.65475594,0.53114354,12,8,21,15.13414634,0.195744577,4600,0.148364242,0.12473564,15.13414634,41
puny,adj,0.049,0.518509411,-8.183031333,0.512661311,10,8,23,7.817073171,0.09763847,16400,0.074071494,0.050656072,7.817073171,41
immobile,adj,0.049,0.513690593,42.77023362,0.52047596,11,9,21,7.817073171,0.09763847,-15500,0.054776062,0.081949671,7.817073171,41
pitiful,adj,0.049,0.508717315,-35.15323251,0.508125719,9,7,25,7.817073171,0.09763847,-1200,0.034872793,0.03250574,7.817073171,41
mandatory,adj,-0.024,0.496815974,-30.62171089,0.501918242,11,12,18,-3.158536585,-0.048790164,6500,-0.012736277,0.007673004,-3.158536585,41
beneficial,adj,-0.049,0.485001266,-71.67140266,0.484058799,6,8,27,-6.817073171,-0.09763847,-35300,-0.060012941,-0.063786424,-6.817073171,41
shattering,adj,-0.122,0.470650843,3.253887952,0.470245386,7,12,22,-17.79268293,-0.245122458,-2900,-0.117531737,-0.119159249,-17.79268293,41
unheard,adj,-0.073,0.468264512,-46.27495044,0.469057609,5,8,28,-10.47560976,-0.146603474,-24400,-0.127112828,-0.123927931,-10.47560976,41
repetitive,adj,-0.122,0.464359472,4.514482206,0.464813313,8,13,20,-17.79268293,-0.245122458,-33500,-0.142804303,-0.140979786,-17.79268293,41
unused,adj,-0.049,0.463538065,-54.48793245,0.464391642,8,10,23,-6.817073171,-0.09763847,-46400,-0.146107102,-0.142674968,-6.817073171,41
bittersweet,adj,-0.146,0.453162747,-115.8007509,0.450082145,8,14,19,-21.45121951,-0.29479954,-30300,-0.187899907,-0.200338804,-21.45121951,41
existential,adj,-0.195,0.447007492,-32.89797854,0.44643832,9,17,15,-28.76829268,-0.395312737,15600,-0.212769098,-0.215071935,-28.76829268,41
lingering,adj,-0.244,0.422862529,-93.69155402,0.429590667,4,14,23,-36.08536585,-0.497838428,-12100,-0.311033353,-0.283521412,-36.08536585,41
mundane,adj,-0.268,0.416989931,-208.0935219,0.412607753,4,15,22,-39.74390244,-0.550046337,-21400,-0.335142382,-0.35319543,-39.74390244,41
tired,adj,-0.293,0.415883334,-152.2523641,0.414569231,3,15,23,-43.40243902,-0.602996084,-46000,-0.339695961,-0.345107949,-43.40243902,41
enjoyable,adj,-0.439,0.372570505,-151.0762186,0.371979239,4,22,15,-65.35365854,-0.942043228,-49800,-0.52120501,-0.52373518,-65.35365854,41
unfamiliar,adj,-0.415,0.362137651,-222.6832433,0.366456543,3,20,18,-61.69512195,-0.88238918,-77500,-0.566098113,-0.547448653,-61.69512195,41
bold,adj,-0.488,0.357507355,-233.7064423,0.357954439,3,23,15,-72.67073171,-1.066351426,-39100,-0.586199436,-0.584253556,-72.67073171,41
fluorescent,adj,0.548,0.656696977,191.8898297,0.657132403,27,4,11,82.64285714,1.229948291,48300,0.648609184,0.650541167,82.64285714,42
superhuman,adj,0.476,0.644473981,285.6312591,0.647995808,25,5,12,71.92857143,1.036091932,25800,0.594836016,0.610241143,71.92857143,42
steroid,adj,0.452,0.631941243,178.3257996,0.631715194,22,3,17,68.35714286,0.975379648,35100,0.540553831,0.539582083,68.35714286,42
automated,adj,0.286,0.582855582,132.0635667,0.58005876,18,6,18,43.35714286,0.587786665,19100,0.334506952,0.323014612,43.35714286,42
galactic,adj,0.262,0.581136078,123.3659894,0.575147448,18,7,17,39.78571429,0.536304709,48700,0.327438844,0.302884268,39.78571429,42
succulent,adj,0.214,0.564072393,167.3653962,0.566559626,16,7,19,32.64285714,0.435318071,23600,0.257706408,0.267828086,32.64285714,42
hazardous,adj,0.167,0.554075456,96.80639179,0.552090982,14,7,21,25.5,0.336472237,24200,0.217151125,0.209122727,25.5,42
tiny,adj,0.119,0.535901988,72.16738749,0.543841896,19,14,9,18.35714286,0.239229689,27600,0.143855524,0.175819103,18.35714286,42
indiscreet,adj,0,0.511552456,62.64952216,0.511928646,9,9,24,0.5,0,42400,0.04621805,0.04772364,0.5,42
chewy,adj,-0.024,0.493524051,45.7353269,0.490692535,9,10,23,-3.071428571,-0.047628049,-9400,-0.025905245,-0.03723416,-3.071428571,42
crippling,adj,-0.048,0.487040328,-37.40630419,0.487180129,7,9,26,-6.642857143,-0.09531018,-20900,-0.051850302,-0.051290724,-6.642857143,42
insufferable,adj,-0.048,0.486839499,-32.38185117,0.48502702,10,12,20,-6.642857143,-0.09531018,1200,-0.052654166,-0.059909831,-6.642857143,42
decorative,adj,-0.048,0.474201943,-67.68324764,0.477530918,11,13,18,-6.642857143,-0.09531018,-28700,-0.103283948,-0.089936901,-6.642857143,42
rowdy,adj,-0.071,0.469065152,-61.6490243,0.470388006,7,10,25,-10.21428571,-0.143100844,-49400,-0.123897643,-0.118586752,-10.21428571,42
empty,adj,-0.143,0.465403095,-132.6969003,0.463335885,10,16,16,-20.92857143,-0.287682072,29000,-0.138609113,-0.146920169,-20.92857143,42
snappy,adj,-0.238,0.437521526,-78.39764131,0.438447144,5,15,22,-35.21428571,-0.485507816,-14600,-0.251226957,-0.247466638,-35.21428571,42
countless,adj,-0.19,0.4336237,-179.4051297,0.436405577,5,13,24,-28.07142857,-0.385662481,-57800,-0.267081591,-0.255762851,-28.07142857,42
classical,adj,-0.238,0.428790413,-104.4906778,0.423513417,6,16,20,-35.21428571,-0.485507816,-43600,-0.286787942,-0.308366869,-35.21428571,42
ignorant,adj,-0.238,0.418165095,-117.0223028,0.419299257,6,16,20,-35.21428571,-0.485507816,-33000,-0.330310422,-0.325650669,-35.21428571,42
tolerant,adj,-0.357,0.397391896,-124.0200729,0.398363877,2,17,23,-53.07142857,-0.747214402,-43000,-0.41634414,-0.412286963,-53.07142857,42
lousy,adj,-0.357,0.396404661,-199.1838393,0.398837853,4,19,19,-53.07142857,-0.747214402,-37500,-0.420468445,-0.410309743,-53.07142857,42
careful,adj,-0.31,0.389536491,-162.8199862,0.395588091,2,15,25,-45.92857143,-0.640037355,-47200,-0.449260972,-0.423882439,-45.92857143,42
big,adj,-0.357,0.385018397,-191.6487603,0.387793067,8,23,11,-53.07142857,-0.747214402,-58500,-0.468301238,-0.456598487,-53.07142857,42
proper,adj,-0.452,0.362781802,-254.8797366,0.379143986,4,23,15,-67.35714286,-0.975379648,-59300,-0.563310581,-0.493183152,-67.35714286,42
trendy,adj,-0.452,0.362520183,-181.8630288,0.358777329,3,22,17,-67.35714286,-0.975379648,-48200,-0.564442467,-0.580674835,-67.35714286,42
miniature,adj,0.395,0.621681611,201.2418292,0.628801506,22,5,16,59.80232558,0.836248024,33900,0.496691944,0.527078693,59.80232558,43
seismic,adj,0.163,0.563473347,151.5015874,0.559707862,16,9,18,24.91860465,0.328504067,4300,0.255270597,0.239976516,24.91860465,43
irritable,adj,0.116,0.539594826,67.43527662,0.535276858,9,4,30,17.94186047,0.233614851,-3200,0.158711619,0.14134227,17.94186047,43
starry,adj,0.07,0.537577864,155.9551467,0.539564073,11,8,24,10.96511628,0.139761942,32700,0.150595424,0.158587832,10.96511628,43
investigative,adj,0.07,0.533150139,83.01946197,0.528846575,12,9,22,10.96511628,0.139761942,19600,0.132795363,0.115514576,10.96511628,43
impolite,adj,0.07,0.531565864,112.218713,0.5312069,8,5,30,10.96511628,0.139761942,24000,0.126431605,0.124990068,10.96511628,43
cultured,adj,0.14,0.531296128,25.95781295,0.526630368,13,7,23,21.43023256,0.280902385,6400,0.12534838,0.106622369,21.43023256,43
apologetic,adj,0.047,0.524935644,89.81997816,0.528061714,8,6,29,7.476744186,0.093090423,16000,0.099825391,0.112364933,7.476744186,43
defiant,adj,0.093,0.52335291,21.04576837,0.521788977,10,6,27,14.45348837,0.186585956,-15000,0.093479652,0.087211141,14.45348837,43
precocious,adj,0.023,0.506855361,18.7141624,0.509858503,11,10,22,3.988372093,0.046520016,3200,0.027423164,0.039439125,3.988372093,43
treacherous,adj,0,0.499878228,-7.133222382,0.495182768,11,11,21,0.5,0,20800,-4.87E-04,-0.019269525,0.5,43
eclectic,adj,0,0.497457078,3.276523979,0.490610212,10,10,23,0.5,0,26700,-0.010171775,-0.037563568,0.5,43
humorous,adj,-0.023,0.492802964,-76.09006967,0.494528982,8,9,26,-2.988372093,-0.046520016,-5400,-0.028790132,-0.021884947,-2.988372093,43
tactful,adj,-0.093,0.479034784,4.783274302,0.478900152,7,11,25,-13.45348837,-0.186585956,-8100,-0.083910064,-0.084449545,-13.45348837,43
unsuccessful,adj,-0.093,0.474557261,-14.65807093,0.473069171,7,11,25,-13.45348837,-0.186585956,-13900,-0.101858933,-0.107827671,-13.45348837,43
swift,adj,-0.07,0.470234085,-81.56376476,0.473702592,8,11,24,-9.965116279,-0.139761942,300,-0.119204616,-0.105286785,-9.965116279,43
distorted,adj,-0.093,0.465397554,-53.02983249,0.466104337,6,10,27,-13.45348837,-0.186585956,-43100,-0.138631383,-0.135790922,-13.45348837,43
definite,adj,-0.14,0.458643752,-29.30504014,0.462693763,7,13,23,-20.43023256,-0.280902385,-42900,-0.165803793,-0.14950279,-20.43023256,43
supreme,adj,-0.116,0.458456619,-117.7995972,0.459900983,6,11,26,-16.94186047,-0.233614851,-25500,-0.166557504,-0.160741274,-16.94186047,43
blameless,adj,-0.116,0.457322835,-72.3963364,0.463075181,4,9,30,-16.94186047,-0.233614851,-28600,-0.171125041,-0.147968664,-16.94186047,43
smelly,adj,-0.163,0.452452527,-17.37235116,0.454878085,11,18,14,-23.91860465,-0.328504067,-27100,-0.190766321,-0.180980029,-23.91860465,43
fanatical,adj,-0.186,0.449263147,-24.03890617,0.452338199,7,15,21,-27.40697674,-0.376477571,-14700,-0.203648325,-0.191227816,-27.40697674,43
external,adj,-0.186,0.44912251,-116.9685028,0.447001045,8,16,19,-27.40697674,-0.376477571,6200,-0.204216741,-0.212795181,-27.40697674,43
rude,adj,-0.186,0.447354257,-86.95851591,0.442134991,8,16,19,-27.40697674,-0.376477571,-12700,-0.211366383,-0.23250177,-27.40697674,43
gibberish,adj,-0.163,0.443493231,-107.6757427,0.452814666,6,13,24,-23.91860465,-0.328504067,-17100,-0.226996794,-0.189304648,-23.91860465,43
receptive,adj,-0.14,0.442330785,-94.56466705,0.443601741,4,10,29,-20.43023256,-0.280902385,-52100,-0.231707999,-0.226557153,-20.43023256,43
flowery,adj,-0.256,0.438894965,-65.42295615,0.43573345,7,18,18,-37.87209302,-0.523248144,2800,-0.245647992,-0.258496044,-37.87209302,43
creepy,adj,-0.209,0.42878707,-151.7494224,0.428330645,7,16,20,-30.89534884,-0.424883194,-36600,-0.286801594,-0.288665341,-30.89534884,43
unfeeling,adj,-0.279,0.422181463,-89.84993584,0.416803939,2,14,27,-41.36046512,-0.573345981,-8900,-0.313824642,-0.335907486,-41.36046512,43
apt,adj,-0.349,0.39295259,-218.4383476,0.387764642,6,21,16,-51.8255814,-0.7282385,-23500,-0.434917924,-0.456718216,-51.8255814,43
unfortunate,adj,-0.419,0.375181954,-217.6815456,0.376619865,2,20,21,-62.29069767,-0.891998039,-33300,-0.510049361,-0.50392014,-62.29069767,43
generous,adj,-0.442,0.360860215,-223.6983977,0.352660786,2,21,20,-65.77906977,-0.949080555,-45300,-0.571632519,-0.607363797,-65.77906977,43
substantial,adj,-0.512,0.351930907,-183.8931047,0.354952744,2,24,17,-76.24418605,-1.129864832,-7800,-0.610562448,-0.597338915,-76.24418605,43
aerodynamic,adj,0.545,0.691507613,283.9879293,0.696147143,25,1,18,82.31818182,1.223775432,86500,0.807176995,0.829017489,82.31818182,44
nitrous,adj,0.568,0.670937533,231.2366458,0.669588324,28,3,13,85.72727273,1.289667525,68200,0.712428437,0.706323704,85.72727273,44
magnetic,adj,0.432,0.632988108,206.640331,0.631759491,24,5,15,65.27272727,0.924258902,44000,0.545057385,0.539772489,65.27272727,44
impenetrable,adj,0.295,0.596711978,185.9857086,0.597460588,17,4,23,44.81818182,0.609064063,22600,0.391783546,0.394895311,44.81818182,44
impoverished,adj,0.25,0.572696584,91.21690655,0.568694471,15,4,25,38,0.510825624,-3500,0.292861717,0.276526607,38,44
linear,adj,0.205,0.570946553,167.2175558,0.560883069,16,7,21,31.18181818,0.414943852,40900,0.285714108,0.244746714,31.18181818,44
retroactive,adj,0.182,0.559350818,172.2060025,0.548927238,13,5,26,27.77272727,0.36772478,13100,0.238527804,0.196337236,27.77272727,44
underage,adj,0.159,0.557856102,108.8968025,0.554766963,15,8,21,24.36363636,0.32090772,69300,0.232465659,0.219950316,24.36363636,44
uniformed,adj,0.182,0.549181838,68.2928565,0.550205564,15,7,22,27.77272727,0.36772478,-8000,0.197365534,0.201501292,27.77272727,44
twitchy,adj,0.205,0.548270756,59.95742859,0.547272855,17,8,19,31.18181818,0.414943852,9400,0.193686261,0.189657884,31.18181818,44
impromptu,adj,0.136,0.544132923,101.2876675,0.543450119,16,10,18,20.95454545,0.274436846,36000,0.176992293,0.174239963,20.95454545,44
immune,adj,0.136,0.540962739,5.691517307,0.537357471,14,8,22,20.95454545,0.274436846,4500,0.164219018,0.149708874,20.95454545,44
precarious,adj,0.136,0.539701796,40.53019667,0.543041091,12,6,26,20.95454545,0.274436846,-15800,0.159142207,0.172591517,20.95454545,44
creamed,adj,0.091,0.538439496,97.35254158,0.542416929,12,8,24,14.13636364,0.182321557,14100,0.154061984,0.170076503,14.13636364,44
tearful,adj,0.114,0.533891513,14.14783492,0.529912548,11,6,27,17.54545455,0.228258652,-1700,0.135774246,0.119793242,17.54545455,44
feeble,adj,0.114,0.533503516,46.31577035,0.535896803,12,7,25,17.54545455,0.228258652,10400,0.134215177,0.143834675,17.54545455,44
unguarded,adj,0.068,0.523609911,33.45961202,0.528627501,8,5,31,10.72727273,0.136575535,14800,0.09450993,0.114635377,10.72727273,44
hardheaded,adj,0.068,0.520352001,34.39411929,0.519847984,12,9,23,10.72727273,0.136575535,3900,0.081453007,0.079433675,10.72727273,44
innate,adj,0.091,0.519998241,52.328756,0.523530181,10,6,28,14.13636364,0.182321557,2200,0.08003566,0.094190299,14.13636364,44
grieving,adj,0.045,0.516342235,33.50638597,0.514994024,10,8,26,7.318181818,0.090971778,-1200,0.065392231,0.059994083,7.318181818,44
inept,adj,-0.045,0.507680302,72.70782739,0.506705496,6,8,30,-6.318181818,-0.090971778,69800,0.030723624,0.026823591,-6.318181818,44
binding,adj,0.023,0.501258803,-57.19300244,0.505065701,11,10,23,3.909090909,0.045462374,-21200,0.005035221,0.020263498,3.909090909,44
expensive,adj,0.023,0.499002955,-15.72975649,0.49815308,13,12,19,3.909090909,0.045462374,-7800,-0.003988186,-0.007387712,3.909090909,44
adamant,adj,-0.045,0.496354295,29.63549951,0.490977917,6,8,30,-6.318181818,-0.090971778,-8300,-0.01458308,-0.03609225,-6.318181818,44
credible,adj,-0.045,0.49045651,-50.11764471,0.49232763,9,11,24,-6.318181818,-0.090971778,14300,-0.038178597,-0.03069189,-6.318181818,44
scarce,adj,-0.045,0.48560682,-57.5524227,0.489305077,11,13,20,-6.318181818,-0.090971778,-28800,-0.057588631,-0.042786218,-6.318181818,44
fixable,adj,-0.045,0.484360062,-10.75358941,0.481834589,8,10,26,-6.318181818,-0.090971778,-9900,-0.062580168,-0.072693639,-6.318181818,44
conducive,adj,-0.091,0.479862168,-5.910594441,0.479639414,7,11,26,-13.13636364,-0.182321557,-6200,-0.080594927,-0.081487404,-13.13636364,44
bubbly,adj,-0.023,0.47879083,17.68073798,0.480965817,11,12,21,-2.909090909,-0.045462374,-54200,-0.084887619,-0.076173545,-2.909090909,44
overdue,adj,-0.182,0.449356604,-54.66844889,0.448223934,9,17,18,-26.77272727,-0.36772478,-13000,-0.203270613,-0.207849326,-26.77272727,44
apparent,adj,-0.159,0.448765702,-36.67706155,0.446819768,4,11,29,-23.36363636,-0.32090772,-37000,-0.205659011,-0.213528557,-23.36363636,44
unwelcome,adj,-0.182,0.448253326,-126.117046,0.44657013,2,10,32,-26.77272727,-0.36772478,6200,-0.207730486,-0.214538588,-26.77272727,44
unforgivable,adj,-0.136,0.448151232,-47.92532834,0.448432086,6,12,26,-19.95454545,-0.274436846,-26000,-0.208143291,-0.207007731,-19.95454545,44
unchanged,adj,-0.295,0.430456733,-56.75057919,0.430950057,5,18,21,-43.81818182,-0.609064063,-6800,-0.279987937,-0.277975996,-43.81818182,44
evident,adj,-0.205,0.420592904,-113.7020902,0.419906651,4,13,27,-30.18181818,-0.414943852,-75300,-0.320339939,-0.323156609,-30.18181818,44
selfish,adj,-0.341,0.411576914,-148.4132571,0.411516239,3,18,23,-50.63636364,-0.710241614,-12800,-0.357450311,-0.357700849,-50.63636364,44
unruly,adj,-0.295,0.410980602,-143.7406261,0.405390963,5,18,21,-43.81818182,-0.609064063,-3400,-0.3599131,-0.383052168,-43.81818182,44
terrific,adj,-0.25,0.41062259,-195.8357163,0.407301833,6,17,21,-37,-0.510825624,-55700,-0.361392221,-0.375130762,-37,44
weary,adj,-0.341,0.386988566,-195.9840762,0.387963322,2,17,25,-50.63636364,-0.710241614,-65300,-0.459988443,-0.455881406,-50.63636364,44
lively,adj,-0.341,0.384966135,-217.2239032,0.382689549,5,20,19,-50.63636364,-0.710241614,-52000,-0.468521964,-0.478147975,-50.63636364,44
undue,adj,-0.432,0.360797251,-213.4691941,0.366913598,1,20,23,-64.27272727,-0.924258902,-56900,-0.571905526,-0.545480517,-64.27272727,44
epileptic,adj,0.733,0.747358605,354.9540415,0.74826732,33,0,12,110.5,1.871802177,88800,1.084574056,1.089392562,110.5,45
instantaneous,adj,0.467,0.656826735,308.2275359,0.652156188,24,3,18,70.5,1.011600912,56600,0.649184798,0.628530521,70.5,45
communist,adj,0.489,0.649006984,211.0573318,0.649534919,26,4,15,73.83333333,1.069198403,60200,0.61467715,0.616995522,73.83333333,45
computerized,adj,0.444,0.641502981,228.7513549,0.637576792,22,2,21,67.16666667,0.955511445,50400,0.581893486,0.564862117,67.16666667,45
extraterrestrial,adj,0.4,0.619523293,143.648032,0.619228491,27,9,9,60.5,0.84729786,37400,0.487525341,0.486274853,60.5,45
erotic,adj,0.289,0.608894589,238.8356404,0.607478092,17,4,24,43.83333333,0.594707108,55400,0.442668046,0.43672376,43.83333333,45
housebroken,adj,0.311,0.598671091,126.0169359,0.593408614,19,5,21,47.16666667,0.643550239,54500,0.399931039,0.37807451,47.16666667,45
milky,adj,0.333,0.595521824,142.8462828,0.584527046,19,4,22,50.5,0.693147181,10900,0.386840254,0.341385533,50.5,45
roman,adj,0.311,0.586116772,104.0993856,0.583391364,20,6,19,47.16666667,0.643550239,11800,0.347935162,0.336710996,47.16666667,45
scientific,adj,0.311,0.57702592,179.6593533,0.581000065,24,10,11,47.16666667,0.643550239,27500,0.310576289,0.326880106,47.16666667,45
petite,adj,0.289,0.576833141,110.3233604,0.573686019,19,6,20,43.83333333,0.594707108,17000,0.309786475,0.296906121,43.83333333,45
heinous,adj,0.244,0.56727201,90.09085314,0.563494515,17,6,22,37.16666667,0.498991166,5200,0.270729593,0.255356659,37.16666667,45
anal,adj,0.156,0.561680656,141.8523944,0.56132958,15,8,22,23.83333333,0.313657559,3700,0.247985719,0.246559839,23.83333333,45
proximal,adj,0.178,0.561605521,135.3142726,0.561848061,12,4,29,27.16666667,0.359374001,17800,0.24768054,0.248665716,27.16666667,45
patented,adj,0.156,0.544556849,76.14295765,0.547413563,12,5,28,23.83333333,0.313657559,-23100,0.178701438,0.190225808,23.83333333,45
royal,adj,0.178,0.542939639,27.42369069,0.538643908,17,9,19,27.16666667,0.359374001,11000,0.172182689,0.154884519,27.16666667,45
hostile,adj,0.178,0.535812587,59.6700197,0.534241069,14,6,25,27.16666667,0.359374001,-15300,0.14349607,0.137178993,27.16666667,45
mournful,adj,0.044,0.532954239,115.1507367,0.537482649,10,8,27,7.166666667,0.088947486,14600,0.132008323,0.150212407,7.166666667,45
fictional,adj,0.089,0.529111351,108.7285614,0.529303977,15,11,19,13.83333333,0.178248231,26100,0.11657725,0.117350391,13.83333333,45
topical,adj,0.111,0.523164513,-57.97927661,0.530212492,11,6,28,17.16666667,0.223143551,-8300,0.092724429,0.120997372,17.16666667,45
condensed,adj,0.067,0.519836831,102.2173732,0.518936391,11,8,26,10.5,0.133531393,22500,0.079388996,0.07578181,10.5,45
bitter,adj,0.022,0.505070987,10.05801547,0.500051152,12,11,22,3.833333333,0.044451763,22100,0.020284644,2.05E-04,3.833333333,45
murky,adj,0.044,0.504064759,-12.24780425,0.501374772,13,11,21,7.166666667,0.088947486,-17700,0.016259395,0.005499102,7.166666667,45
mythical,adj,0,0.503684963,31.1736018,0.492372482,11,11,23,0.5,0,-18700,0.014740118,-0.03051244,0.5,45
stormy,adj,0.022,0.501190019,12.5170955,0.500453254,11,10,24,3.833333333,0.044451763,-25000,0.004760084,0.001813015,3.833333333,45
innovative,adj,0.044,0.501152122,-54.57776878,0.504338759,12,10,23,7.166666667,0.088947486,-25500,0.004608495,0.017355473,7.166666667,45
